fire_Discovery_Time,longitude,latitude,fire_occur,temperature_2m,total_precipitation_sum,dewpoint_temperature_2m,volumetric_soil_water_layer_1,NDVI,EVI,relative_humidity,month,day_of_year
2025-10-17,-116.3705073421099,33.278842352201316,0,294.14398256937665,8.583068797918258E-7,274.983881632487,0.03173383076985677,4122,3198,28.071047998513055,10,290
2025-08-08,-116.32109610092068,34.97727410823451,0,308.52519098917645,0.0,273.4772408803304,-8.470332451281782E-21,904,717,10.8966948183328,8,220
2025-09-11,-116.41799684464941,33.743343680210835,0,295.17524401346844,0.0,282.19398244222003,0.031204859415690105,2020,989,43.49012229504922,9,254
2025-06-15,-114.8311111834332,41.38947573072582,0,295.79859288533527,2.5796844056458212E-6,265.80897521972656,0.03264172871907552,3010,1716,12.827047821381415,6,166
2025-06-03,-118.00205966842114,37.84843963356999,0,296.29564539591473,1.1449456214407405E-4,273.1192003885905,0.030446370442708332,751,536,21.52367884018046,6,154
2025-07-12,-118.86236563775324,37.30590459346327,0,291.27273495992023,2.2488832428280148E-5,272.3184413909912,0.1865698496500651,2359,1466,27.6701163992834,7,193
2025-08-10,-115.32709901102967,40.853067303603154,0,294.364044825236,8.583068833445395E-7,268.3320960998535,0.14281463623046875,2288,1573,16.978771941474736,8,222
2025-11-10,-122.77520762672052,40.42057706907816,0,288.40346399943036,8.553265615773853E-7,281.75080426534015,0.4537067413330078,5790,2776,64.48314411363134,11,314
2025-11-17,-118.0997190130227,41.878714104499295,0,278.6598955790202,0.0043799757956435315,275.92573102315265,0.2696380615234375,2661,1188,82.53595632552648,11,321
2025-11-04,-122.10186374340006,40.262489283596885,0,288.52918815612793,0.011932778358357155,282.0960629781087,0.28892262776692706,5485,2408,65.47555635207591,11,308
2025-06-04,-114.72902095955082,33.775765586736995,0,301.24733543395996,0.0035025715827892157,288.93601417541504,0.05496406555175781,867,737,47.16220243085566,6,155
2025-08-20,-116.75310815499572,33.97675514286241,0,300.2493158976237,8.52346317969932E-7,275.77795155843097,0.09719340006510417,4337,2469,20.587692989785296,8,232
2025-11-21,-122.23051455548848,35.75736273403596,0,,,,,,,,11,325
2025-08-28,-115.61499800146345,37.301386051930876,0,297.0488224029541,1.2794059085763365E-4,279.56495030721027,0.027761459350585938,1424,813,32.45417633630049,8,240
2025-06-01,-119.34130382125556,38.525702249437344,0,289.6951395670573,7.358838985283E-5,269.20105107625324,0.26421674092610675,3306,1975,24.266198005524203,6,152
2025-08-06,-120.9643676523676,33.74278677666617,0,,,,,,,,8,218
2025-09-18,-116.76532164401631,37.740964000700714,0,294.94307136535645,0.0,269.6780312856038,0.021657307942708332,839,535,18.132879353542723,9,261
2025-07-18,-115.46757442679943,33.214816670700785,0,307.8250503540039,3.9207239689176276E-4,291.10197257995605,0.023929595947265625,2600,2141,37.224366511924224,7,199
2025-09-05,-119.89494980651,36.007551852865824,0,302.92697207132977,0.0,283.1214351654053,0.09545453389485677,1543,947,29.246131403577607,9,248
2025-12-02,-119.13382397895869,35.96418939560893,0,281.714116414388,5.1248073475562705E-5,277.5475482940674,0.30237261454264325,224,228,75.05116333049536,12,336
2025-07-22,-115.1410762437773,34.49572711422766,0,303.1817162831624,0.0,278.5779393513997,0.01872698465983073,1362,1085,21.140649409008514,7,203
2025-12-14,-123.34122569678061,39.91110429777871,0,281.78846740722656,1.6984948842946324E-6,275.41833623250324,0.31426048278808594,7215,3379,64.24319936039622,12,348
2025-07-28,-114.36947866683592,39.620037305863626,0,298.947660446167,0.0,263.4406000773112,0.03726641337076823,1256,1006,8.82713544733508,7,209
2025-07-14,-122.72623179886548,40.09892678411552,0,303.1184768676758,0.0,281.8795706431071,0.2516123453776042,4854,2881,26.606375327734593,7,195
2025-09-26,-122.00344359616071,39.49736248167328,0,300.3205115000407,8.583068797918258E-7,282.4507884979248,0.12976646423339844,5794,2895,32.52888573169736,9,269
2025-07-09,-117.49995656833157,39.48304661886482,0,297.50517717997235,3.43952706316486E-6,267.44221178690594,0.025274912516276043,1353,1031,13.11785359962222,7,190
2025-09-28,-122.76026221729848,39.162142787329174,0,291.5722427368164,1.1751653630653891E-5,283.77348073323566,0.1620966593424479,6939,3924,60.41168000336038,9,271
2025-09-12,-120.6008543399485,36.97155520031691,0,296.5353749593099,8.52346317969932E-7,286.13665199279785,0.13368352254231772,6000,3184,52.03491355631422,9,255
2025-07-08,-121.25653406641241,40.05578224195219,0,294.06335258483887,0.0,275.77757898966473,0.2673880259195964,4419,3016,29.853149477658537,7,189
2025-12-03,-117.68695219520917,34.334732989113235,0,278.77223205566406,6.613433350821651E-5,272.2444845835368,0.2955334981282552,3967,1482,62.80989593393094,12,337
2025-11-17,-114.44104222830188,35.15168743085778,0,284.9821612040202,1.6006827252113E-5,279.77940940856934,0.1901556650797526,1758,982,70.42986811889915,11,321
2025-10-11,-120.28331264109137,41.82092202838347,0,278.83235359191895,0.0041390538214614025,274.44328625996906,0.24100557963053384,5805,2447,73.36100815742176,10,284
2025-08-06,-114.72585745465543,33.595746642588566,0,311.60114669799805,1.279668822462554E-6,277.05408604939777,5.060831705729166E-4,878,669,11.890721185898677,8,218
2025-06-04,-118.4199257424913,41.84373044238933,0,289.24587059020996,8.583068797918258E-7,268.7398878733317,0.026729583740234375,5412,3505,24.119464391396594,6,155
2025-12-11,-118.25531607362623,35.7840275609581,0,285.0647888183594,0.0,272.33995819091797,0.2774620056152344,5806,2540,41.32724877344388,12,345
2025-06-13,-119.90514299613274,41.8502405685076,0,291.41421445210773,1.7195939676639682E-6,273.53732617696124,0.0316308339436849,3024,1680,29.968972954809566,6,164
2025-06-23,-115.13510125101465,34.30574835777181,0,303.32616488138837,4.3682769046426984E-7,270.10935401916504,0.0046787261962890625,699,467,11.400803766175665,6,174
2025-12-18,-119.90860759081379,37.43924331138256,0,283.2513287862142,1.0783622900589762E-4,279.2602399190267,0.28002484639485675,7049,2798,76.2360537797987,12,352
2025-11-22,-117.32537138678038,41.43249964377676,0,276.76229031880695,1.2636184578695975E-6,273.9811484018962,0.09241994222005208,2118,1150,82.00984157216284,11,326
2025-11-11,-122.37053817025213,36.597325296437376,0,,,,,,,,11,315
2025-06-24,-117.98149927755199,38.80218102452267,0,294.3441638946533,1.4030074453330599E-6,264.30153465270996,0.022652308146158855,945,574,12.466917894977888,6,175
2025-11-14,-115.12951759849996,37.317663788335054,0,287.3238531748454,0.002610262993584911,276.5258274078369,0.05097198486328125,1353,782,48.16804435664685,11,318
2025-10-05,-121.04031607996879,39.12347993484679,0,288.89574813842773,1.2964010416283145E-6,280.72667757670087,0.3771483103434245,6876,3467,58.27706624276939,10,278
2025-09-22,-122.42404704220148,38.81682962502133,0,298.17851003011066,1.7046927496267017E-6,284.60144170125324,0.16837501525878906,3317,1723,42.62164775995668,9,265
2025-10-10,-116.69421403036343,34.153259760494464,0,288.2463213602702,0.00992479920387268,282.06139818827313,0.23983256022135416,3186,2047,66.520471255436,10,283
2025-08-10,-120.21742576179092,40.42038910838855,0,300.066193262736,8.583068833445395E-7,272.0988604227702,0.024826685587565105,1730,1027,15.957916350523133,8,222
2025-10-21,-122.2351183457088,39.96470886103701,0,290.65798060099286,0.0,276.47509765625,0.21428044637044272,6009,3426,38.779565667164206,10,294
2025-11-07,-121.08083293371367,36.69696715996055,0,287.24056879679364,1.2814998626708984E-6,283.28686269124347,0.12037340799967448,2468,1123,77.0783819944253,11,311
2025-12-24,-119.13490783219176,40.04048629150702,0,280.2660376230876,0.018161073327064514,274.41039276123047,0.30502764383951825,1815,921,66.30166652313262,12,358
2025-11-20,-116.93819196033914,33.305557598888655,0,281.11759185791016,3.211081027529872E-4,278.3700370788574,0.3301226298014323,5778,3111,82.77237222531689,11,324
2025-12-08,-120.94756096927905,40.27502291309831,0,276.0051778157552,8.344650268554688E-7,273.4788468678792,0.42272186279296875,1829,486,83.43558671659072,12,342
2025-07-05,-117.47020459326117,34.63408632697424,0,299.32227516174316,4.351138613856165E-7,275.8753852844238,0.019433339436848957,958,731,21.89397429952126,7,186
2025-12-25,-117.09945462312479,34.826004168744326,0,284.2100194295247,0.006904548406510003,281.1833578745524,0.33047231038411456,2232,1432,81.5949467257768,12,359
2025-07-23,-119.74046923852457,36.437189604478334,0,300.24883524576825,1.2847321499975806E-6,283.3034954071045,0.13089116414388022,5918,3906,34.589655067550936,7,204
2025-07-05,-117.2275512199478,37.19658310559915,0,298.09986305236816,4.351138613856165E-7,265.06101353963214,0.021155675252278645,1212,926,10.539475033400707,7,186
2025-12-28,-117.64260248554862,32.552675772311304,0,,,,,,,,12,362
2025-09-08,-116.46852425768753,33.51257931735362,0,296.90555572509766,1.284479992591514E-6,280.15737024943036,0.11929702758789062,4667,1896,34.09581243027574,9,251
2025-10-15,-122.58836717842273,41.60067740165563,0,281.77907117207843,4.202127456665039E-6,275.997740427653,0.316738764444987,4810,1937,66.9881353336001,10,288
2025-09-05,-115.60665461059337,34.86738365676973,0,298.62350527445477,2.6911497116088867E-5,289.3020992279053,0.026833216349283855,1201,677,56.33604250857861,9,248
2025-10-20,-116.14540900226068,38.84198845957035,0,282.336908976237,1.716613667213096E-6,274.04532114664715,0.22714678446451822,3641,1579,56.103838395193776,10,293
2025-09-20,-121.13183103810692,39.6748751287799,0,288.2379627227783,0.0012092560529595175,284.75573285420734,0.32815996805826825,3756,2065,79.6857322680462,9,263
2025-09-27,-116.00543297448365,40.974192815239675,0,289.9951591491699,0.0,269.9311052958171,0.03923352559407552,2055,1192,25.145124719224366,9,270
2025-07-24,-115.05939627630202,36.73617931472865,0,295.85903294881183,1.2814997489840607E-6,261.78260231018066,0.021041234334309895,1182,829,9.312198629767678,7,205
2025-12-08,-115.5266024292324,36.775662693845625,0,283.8169453938802,0.0,269.4191951751709,0.09240023295084636,1228,668,36.16245742940593,12,342
2025-12-17,-115.74941225522821,35.13445785474204,0,289.4064400990804,4.351138045421976E-7,269.2311503092448,0.03855578104654948,1674,1000,24.77227431258247,12,351
2025-09-03,-119.40865072417625,34.772835706239015,0,299.8991578420003,1.0413825511434993E-4,283.83455022176105,0.1480248769124349,2396,1171,36.581552138680316,9,246
2025-08-11,-117.05048791510612,34.72768899113903,0,304.1192824045817,0.0,278.68506558736163,3.814697265624991E-6,1275,963,20.18584002158411,8,223
2025-07-08,-115.20182362225974,33.26548774774785,0,307.63024711608887,6.026029586791992E-5,284.05191167195636,8.519490559895832E-5,775,603,23.85175181575293,7,189
2025-07-03,-120.45473648795722,33.9516500324829,0,,,,,,,,7,184
2025-09-14,-120.12686067224836,35.643373214861796,0,297.2132371266683,4.4107436991680515E-7,284.54870478312176,0.1950079600016276,1957,1205,44.99794241721899,9,257
2025-09-25,-123.75866318098907,40.412466108734634,0,292.7739143371582,0.0,284.5565490722656,0.1630865732828776,6783,3659,59.04025447236418,9,268
2025-12-25,-118.38398203369648,39.1074683717307,0,278.2005793253581,0.0017952382563635183,274.52409680684406,0.2439142862955729,1639,833,77.1002682292352,12,359
2025-08-10,-118.47038942785618,37.031307459294894,0,287.519806543986,8.583068833445395E-7,264.7492510477702,0.1406987508138021,774,477,19.846118088113883,8,222
2025-12-14,-116.63920621188832,40.60775553040649,0,276.31214904785156,1.6984948842946324E-6,259.7289644877116,0.04517936706542969,2798,1794,28.394356485526057,12,348
2025-12-20,-118.85632815361461,39.4790235771854,0,281.3744945526123,3.4778118123313106E-4,277.01949882507324,0.10842577616373698,3646,2055,74.00511146924771,12,354
2025-08-14,-115.15254312178828,37.13818003672738,0,305.5846290588379,5.155801723333298E-7,272.5757128397624,0.017197926839192707,1253,803,12.025821586132341,8,226
2025-11-22,-119.39788746387545,36.19414343083822,0,284.2267271677653,1.889467228011199E-6,281.2339967091878,0.3682702382405599,2403,1579,81.78565409495374,11,326
2025-12-15,-116.17913405847204,39.37972308745924,0,278.7819309234619,2.165799742215313E-6,254.61678886413574,0.03809674580891927,1270,710,15.599015287435748,12,349
2025-10-01,-114.92872130710954,41.81685878642977,0,286.29983202616376,1.4913082122802734E-4,278.8327058156331,0.11233011881510417,2391,1162,60.505568000641496,10,274
2025-11-01,-115.05863271535628,38.122981368465155,0,285.6723206837972,8.52346317969932E-7,266.0429967244466,0.03802172342936198,1198,830,24.747052385172523,11,305
2025-07-02,-119.26629728880974,36.571821311780404,0,302.398681640625,8.52346317969932E-7,280.18344561258954,0.13515599568684897,5110,3046,24.707368427829916,7,183
2025-09-11,-121.72038996663116,35.609850335946476,0,,,,,,,,9,254
2025-08-25,-120.92374435483913,40.856579867018006,0,292.9692033131917,5.082786083221436E-4,284.5001169840495,0.30153973897298175,6090,3316,58.1114559321466,8,237
2025-12-03,-114.60259756543621,36.50486585420802,0,280.71477762858075,2.7555227177344932E-5,269.85426648457843,0.1030426025390625,1519,1089,46.051477123898245,12,337
2025-06-12,-119.55583958700562,39.615730480287084,0,294.38125292460126,8.583068797918258E-7,268.20544242858887,0.0391241709391276,1731,871,16.79909119256305,6,163
2025-06-25,-115.17085758889452,33.15187451930131,0,303.03899065653485,8.523463748133508E-7,275.99339866638184,0.003548304239908854,687,440,17.777888895439904,6,176
2025-10-05,-115.6430846148616,34.84919138546233,0,290.83080673217773,1.3113022028221621E-6,271.7646007537842,0.02096875508626302,1741,1175,27.31855422595811,10,278
2025-06-19,-121.94298709854428,36.99883007898822,0,288.3629264831543,7.718801498413086E-6,283.996680577596,0.16046524047851562,5450,3029,75.16788271296215,6,170
2025-08-25,-114.63810267116848,36.9178228426346,0,302.3212540944417,9.160637855529785E-4,285.5927276611328,0.01556396484375,1035,694,35.679377678056845,8,237
2025-11-23,-120.60037970447371,38.25598057932296,0,281.8371817270915,0.0,276.2648633321126,0.4020220438639323,7076,2653,68.0003454937135,11,327
2025-08-04,-123.22031142479736,40.283361155955305,0,290.1290512084961,-5.960430371487746E-9,277.72390429178876,0.3258870442708333,5256,2363,43.778912447420254,8,216
2025-10-22,-118.43954725515479,41.32442809986765,0,283.6291961669922,8.558877198083792E-7,267.99055099487305,0.026767730712890625,2843,1370,32.87897526642517,10,295
2025-11-07,-115.04733064421131,36.065416114540525,0,292.12696202596027,0.0,272.45092519124347,0.01924896240234375,916,568,26.484125104797013,11,311
2025-11-08,-123.61723627821648,39.060836951363314,0,286.5678113301595,1.978874195174285E-6,283.87775230407715,0.3729718526204427,9238,3282,83.76214339866381,11,312
2025-12-22,-123.35041655390644,39.838568407036625,0,282.47255579630536,0.013218486308971933,281.49414443969727,0.4213542938232422,8413,3871,93.60122011997515,12,356
2025-10-26,-118.21576036738651,33.650023118139494,0,,,,,,,,10,299
2025-06-17,-119.67695731862528,37.561079830449756,0,291.87427775065106,0.0,270.4978307088216,0.22347577412923178,7443,4112,23.300615332519932,6,168
2025-09-27,-117.73030448321491,32.620195426575606,0,,,,,,,,9,270
2025-08-21,-119.3509224385988,36.61847231259556,0,303.02689297993976,2.57171825523983E-6,280.17754046122235,0.1349773406982422,4083,2859,23.819292699048958,8,233
2025-07-14,-115.21677734750743,36.86752380221659,0,306.4873733520508,0.0,270.69174512227374,0.013444264729817709,1048,704,9.951411158979333,7,195
2025-11-09,-122.58578930081359,37.45659409591556,0,,,,,,,,11,313
2025-12-16,-118.05610275324842,41.236367740576284,0,276.57441329956055,0.0,268.116979598999,0.06922467549641927,2248,1185,53.8704184215958,12,350
2025-10-09,-119.61180015216456,40.34447868499718,0,288.5965092976888,1.9311901269247755E-6,277.5109462738037,0.10319582621256511,1701,870,47.55860151507061,10,282
2025-08-15,-115.261512485544,34.832204106390066,0,306.1463330586751,2.5678098722892173E-6,280.52417246500653,0.0017865498860677083,1015,795,20.428550463278395,8,227
2025-10-22,-121.88820657633316,36.9147304327307,0,,,,,,,,10,295
2025-12-11,-120.49641016747889,32.77264997881585,0,,,,,,,,12,345
2025-08-09,-115.80867057268762,34.51513857670752,0,311.44890149434406,1.2874602930423862E-6,277.2370096842448,-1.0137928187535451E-20,733,554,12.144092595090711,8,221
2025-08-18,-115.33270420849027,39.16124562815592,0,295.17695172627765,4.263350987798731E-7,268.84411430358887,0.037709554036458336,2433,1636,16.7916412779676,8,230
2025-11-14,-122.74316111412594,41.506594488881795,0,280.035197575887,8.933810031521716E-4,277.50198300679523,0.39281654357910156,7878,2170,83.88640488860631,11,318
2025-11-16,-119.3676481774575,39.70256420808343,0,281.5371621449788,0.017075088620082113,278.4990825653076,0.20779546101888022,1349,692,81.17137788566043,11,320
2025-12-01,-117.74720013266818,37.16280268324657,0,279.3780911763509,0.0,270.9723580678304,0.28100331624348956,1114,669,54.85011156416508,12,335
2025-08-22,-116.23285137881919,34.60516580448903,0,308.43327204386395,5.6624412536621094E-5,281.09570630391437,2.7338663736979158E-5,1143,642,18.69933457721837,8,234
2025-10-12,-118.40997747107662,36.99597464321548,0,277.7067400614421,8.626453222859709E-7,264.64073689778644,0.05960973103841146,677,581,38.07989099892213,10,285
2025-08-12,-120.01731072913628,39.58638664877929,0,297.56314023335773,5.604640358569668E-5,277.30882898966473,0.14135424296061197,5113,2903,26.89827818340975,8,224
2025-08-08,-117.16059409548657,35.07370605627386,0,304.80277887980145,0.0,273.6073678334554,-8.470332451281782E-21,1138,835,13.548319765301134,8,220
